card_id,l2_id,l2_name,l3_id,l3_name,card_label,reference_index,justification,reference_title,reference_url
PHYSRISK-REF-0001,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),가림에 의한 충돌 (Occlusion-induced collision),4,"불확실한 환경의 경로 계획에서 '가림에 의한 충돌' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; NR-RRT: Neural Risk-Aware Nea… (Meng et al., 2024)",+ NR-RRT: Neural Risk-Aware Near-Optimal Path Planning in Uncertain Nonconv… (2024),https://doi.org/10.1109/tase.2022.3215562
PHYSRISK-REF-0003,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),다중 센서 융합 충돌 (Multimodal sensor fusion conflict),1,"카메라, 라이다, 촉각 신호가 충돌하면 로봇이 어느 정보를 믿을지 틀릴 수 있다 (Slattery et al., 2024)",Physical AI,https://www.nvidia.com/en-us/glossary/physical-ai/
PHYSRISK-REF-0003,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),다중 센서 융합 충돌 (Multimodal sensor fusion conflict),2,"자율 이동체의 판단 실패가 충돌 사고로 이어지는 사례다 (NATIONAL LABORATORY FOR AUTONOMOUS VEHICLE…, 2020)",+ NATIONAL LABORATORY FOR AUTONOMOUS VEHICLE… (2020),https://mi.nemzetilabor.hu/news/artificial-intelligence-national-laboratory-and-national-laboratory-autonomous-systems-have
PHYSRISK-REF-0003,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),다중 센서 융합 충돌 (Multimodal sensor fusion conflict),3,"AV 다중센서 원시 데이터, 센서 간 충돌·불일치 패턴 탐지 평가용 (AV Raw Sensor Telemetry, HF)",AV Raw Sensor Telemetry (born5149),https://huggingface.co/datasets/born5149/autonomous-vehicle-sensor-fusion
PHYSRISK-REF-0003,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),다중 센서 융합 충돌 (Multimodal sensor fusion conflict),4,"피지컬 AI 시스템에서 '다중 센서 융합 충돌' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; A Multimodal Approach to Huma… (Costanzo et al., 2022)",+ A Multimodal Approach to Human Safety in Collaborative Robotic Workcells (2022),https://doi.org/10.1109/tase.2020.3043286
PHYSRISK-REF-0004,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),적대적 물체·표지 조작 (Adversarial object or sign manipulation),1,"적대적 표지나 물체가 센서를 속이면 로봇이 잘못된 방향으로 움직일 수 있다 (Slattery et al., 2024)",MITRE ATLAS,https://atlas.mitre.org/
PHYSRISK-REF-0004,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),적대적 물체·표지 조작 (Adversarial object or sign manipulation),2,"연결 차량의 침입 탐지·완화를 XAI 문제로 다뤄, 적대적 물체·표지 조작이 인식 안전과 보안을 동시에 흔들 수 있다 (Explainable Artificial Intelligence (XAI) for Intrusion Detection… (2023))",+ Explainable Artificial Intelligence (XAI) for Intrusion D… (2023),https://openalex.org/W4317207036
PHYSRISK-REF-0004,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),적대적 물체·표지 조작 (Adversarial object or sign manipulation),3,"자율주행 딥러닝 모델의 적대적 공격·방어를 안전 관점에서 정리해, 표지·객체 조작이 주행 판단을 흔들 수 있음을 보여준다 (Ibrahum et al., 2024)",+ Deep learning adversarial attacks and defenses in autonomous vehicles: a… (2024),https://doi.org/10.1007/s10462-024-11014-8
PHYSRISK-REF-0033,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),배포 후 모니터링 불충분 (Insufficient post-deployment monitoring),1,"배포 뒤 감시가 약하면 현장에서 새로 생긴 위험을 늦게 발견한다 (Slattery et al., 2024)",NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework
PHYSRISK-REF-0033,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),배포 후 모니터링 불충분 (Insufficient post-deployment monitoring),2,"현장 모니터링이 약하면 위험 행동을 제때 잡지 못한다 (Visual quality and safety monitoring syste…, 2023)",+ Visual quality and safety monitoring syste… (2023),https://doi.org/10.1007/s00170-023-11698-2
PHYSRISK-REF-0002,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),악천후 인지 실패 (Adverse weather perception failure),1,"비, 눈, 안개는 센서 인식을 흐려 자율 이동 판단을 틀리게 만든다 (Slattery et al., 2024)",Framework for Cyber-Physical Systems,https://www.nist.gov/publications/framework-cyber-physical-systems-volume-1-overview
PHYSRISK-REF-0002,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),악천후 인지 실패 (Adverse weather perception failure),2,"로봇 이동 계획이 충돌과 작업공간 안전에 직접 연결된다 (Perception-Driven Path Planning Strategies…, 2026)",+ Perception-Driven Path Planning Strategies… (2026),https://doi.org/10.63282/3050-9262.ijaidsml-v7i1p151
PHYSRISK-REF-0002,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),악천후 인지 실패 (Adverse weather perception failure),3,"다양한 날씨·조명 조건의 AV 주행 시나리오, 기상 조건별 인지 실패 평가용 (PAI-AV-NuRec, HF)",PAI-AV-NuRec (NVIDIA),https://huggingface.co/datasets/nvidia/PhysicalAI-Autonomous-Vehicles-NuRec
PHYSBENCH-REF-0100,I2,Interaction Safety,I3.3,동적 환경 요인(Dynamic Environmental Factors),동적 가정 위험 감지 지연 (Dynamic household hazard detection latency),1,"제어 지연이 커지면 로봇이 멈춰야 할 순간을 지나쳐 위험하게 움직인다 (HomeSafe-Bench, 2026)",HomeSafe-Bench: Evaluating Vision-Language Models …,https://arxiv.org/pdf/2603.11975
PHYSBENCH-REF-0001,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),저빈도 가정 위험 대응 실패 (Long-tail household injury scenario failure),1,"드문 가정 사고 장면은 데이터에 적어 로봇이 위험을 과소평가하기 쉽다 (ASIMOV-2.0, 2025)",ASIMOV-2.0: Can AI Perceive Physical Danger and In…,https://arxiv.org/pdf/2509.21651
PHYSBENCH-REF-0004,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),부상 심각도 오분류 (Injury severity misclassification),1,"부상 상황을 가볍게 판단하면 경고와 개입 강도가 부족해진다 (ASIMOV-2.0, 2025)",ASIMOV-2.0: Can AI Perceive Physical Danger and In…,https://arxiv.org/pdf/2509.21651
PHYSBENCH-REF-0047,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),위험 예측 실패 (Hazard prediction failure),1,"위험이 커지는 흐름을 미리 못 보면 사고 직전에야 반응하게 된다 (Kojima et al., 2025)",A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf
PHYSBENCH-REF-0047,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),위험 예측 실패 (Hazard prediction failure),2,"로봇 이동 계획이 충돌과 작업공간 안전에 직접 연결된다 (A review: On path planning strategies for …, 2019)",+ A review: On path planning strategies for … (2019),https://doi.org/10.1016/j.dt.2019.04.011
PHYSBENCH-REF-0047,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),위험 예측 실패 (Hazard prediction failure),3,"동적 환경 상황 위험 수준 및 권장 행동 데이터셋, 위험 예측 실패 평가 (HAN Contextual Risk Assessment, HF)",HAN Contextual Risk Assessment (ariefansclub),https://huggingface.co/datasets/ariefansclub/han-contextual-risk-assessment-v1
PHYSBENCH-REF-0065,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),휴머노이드 균형 상실 및 낙상 위험 (Humanoid balance-loss and fall risk),1,"휴머노이드 보행과 균형이 흔들리면 넘어지며 사람이나 물건을 칠 수 있다 (HumanoidBench, 2024)",HumanoidBench: Simulated Humanoid Benchmark for Wh…,https://arxiv.org/pdf/2403.10506
PHYSBENCH-REF-0065,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),휴머노이드 균형 상실 및 낙상 위험 (Humanoid balance-loss and fall risk),2,"600개 조작 실패 에피소드, 균형 손실·낙상 선행 패턴 분석 가능 (Haptal Robotics Failure Benchmark, HF)",Haptal Robotics Failure Benchmark (HaptalAI),https://huggingface.co/datasets/HaptalAI/robotics-failure-benchmark
PHYSBENCH-REF-0073,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),보조 로봇 개입 타이밍 실패 (Assistive robot intervention mistiming),1,"보조 로봇이 너무 빨리, 늦게, 세게 개입하면 도와주려다 더 위험해진다 (SPARK, 2025)",SPARK: A Modular Benchmark for Humanoid Robot Safe…,https://arxiv.org/pdf/2502.03132
PHYSBENCH-REF-0073,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),보조 로봇 개입 타이밍 실패 (Assistive robot intervention mistiming),2,"피지컬 AI 시스템에서 '보조 로봇 개입 타이밍 실패' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Personalized Assistance in Ro… (Pezeshki et al., 2025)",+ Personalized Assistance in Robotic Rehabilitation: Real-Time Adaptation v… (2025),https://doi.org/10.1109/tase.2025.3552446
PHYSBENCH-REF-0111,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),인간-로봇 관계적 안전 공백 (Human-robot relational safety gap),1,"사람의 반응과 로봇 행동이 서로 영향을 주면 단독 안전 기준만으로는 위험을 놓칠 수 있다 (IEEE Spectrum, 2025)",Domestic Humanoid Robot Safety Standards Are Shift…,https://spectrum.ieee.org/domestic-humanoid-robot-safety-standards
PHYSBENCH-REF-0111,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),인간-로봇 관계적 안전 공백 (Human-robot relational safety gap),2,"휴머노이드-인간 자연어 상호작용 데이터, 관계적 안전 갭 평가 기준 (Humanoid Human-Robot Interaction Dataset (ariefans…, HF)",Humanoid Human-Robot Interaction Dataset (ariefans…,https://huggingface.co/datasets/ariefansclub/humanoid-human-robot-interaction
PHYSBENCH-REF-0112,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),취약 사용자 가정용 로봇 위험 (Vulnerable-user domestic robot risk),1,"아이, 노인, 장애인은 같은 로봇 실수에도 더 크게 다칠 수 있다 (IEEE Spectrum, 2025)",Domestic Humanoid Robot Safety Standards Are Shift…,https://spectrum.ieee.org/domestic-humanoid-robot-safety-standards
PHYSBENCH-REF-0112,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),취약 사용자 가정용 로봇 위험 (Vulnerable-user domestic robot risk),2,"취약 사용자를 돌보는 로봇에서 낙상과 존엄성 문제가 생길 수 있다 (Designing robots for the elderly: Appearan…, 2012)",+ Designing robots for the elderly: Appearan… (2012),https://doi.org/10.1016/j.archger.2011.02.003
PHYSBENCH-REF-0112,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),취약 사용자 가정용 로봇 위험 (Vulnerable-user domestic robot risk),3,"취약 사용자(아동) 대상 휴머노이드 안전 시나리오 데이터셋 (Humanoid Robot Child Safety, HF)",Humanoid Robot Child Safety (AnodeAI),https://huggingface.co/datasets/AnodeAI/Humanoid_robot_child_safety
PHYSRISK-REF-0006,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),인간 의도 오인식 (Human intent misrecognition),1,"로봇이 사람의 의도를 잘못 읽으면 도와야 할 때와 물러나야 할 때를 반대로 판단한다 (Embodied AI Survey, 2021)",A Survey of Embodied AI: From Simulators to Resear…,https://arxiv.org/pdf/2103.04918
PHYSRISK-REF-0021,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),근접 공간 경계 위반 (Proxemic boundary violation),1,"로봇이 개인 거리와 접근 경계를 넘으면 위협감과 충돌 위험이 생긴다 (Slattery et al., 2024)",A Survey of Embodied AI: From Simulators to Resear…,https://arxiv.org/pdf/2103.04918
PHYSRISK-REF-0021,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),근접 공간 경계 위반 (Proxemic boundary violation),2,"인간 감지 후 로봇 제동 실패·안전 영역 이탈 탐지, 근접 안전 침범 시나리오 (Robotics Human Proximity Safety Coherence Risk (Cl…, HF)",Robotics Human Proximity Safety Coherence Risk (Cl…,https://huggingface.co/datasets/ClarusC64/robotics-human-proximity-safety-coherence-risk-v0.1
PHYSRISK-REF-0025,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),사용자 능력 불일치 (User capability mismatch),1,"로봇이 사용자의 힘과 이동 능력을 과대평가하면 보조 행동이 오히려 위험해진다 (NIST AI RMF, 2023)",NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework
PHYSRISK-REF-0025,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),사용자 능력 불일치 (User capability mismatch),2,"LLM과 BDI 에이전트를 결합한 HRI 신뢰성 문제를 다뤄, 사용자 능력 불일치는 사용자 의도 해석 실패와 연결된다 (Integrating Belief-Desire-Intention agents with large language models… (2024))",+ Integrating Belief-Desire-Intention agents with large lan… (2024),https://doi.org/10.1016/j.engappai.2024.109771
PHYSRISK-REF-0040,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),창고 로봇 보행자 충돌 (Warehouse robot pedestrian conflict),1,"창고 로봇이 보행자 흐름을 잘못 읽으면 통로에서 사람과 부딪힐 수 있다 (Slattery et al., 2024)",ISO 10218 robot safety,https://www.iso.org/standard/73933.html
PHYSRISK-REF-0040,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),창고 로봇 보행자 충돌 (Warehouse robot pedestrian conflict),2,"자율 이동체의 판단 실패가 충돌 사고로 이어지는 사례다 (Deep learning for autonomous vehicle and p…, 2022)",+ Deep learning for autonomous vehicle and p… (2022),https://doi.org/10.1016/j.ssci.2021.105479
PHYSRISK-REF-0040,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),창고 로봇 보행자 충돌 (Warehouse robot pedestrian conflict),3,"사람-로봇 차량 상호작용에서 reachability 기반 안전 보증을 다뤄, 창고 로봇 보행자 충돌의 궤적·충돌 회피가 계획 단계 이슈가 된다 (On infusing reachability-based safety assurance within planning… (2020))",+ On infusing reachability-based safety assurance within pl… (2020),https://doi.org/10.1177/0278364920950795
PHYSRISK-REF-0040,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),창고 로봇 보행자 충돌 (Warehouse robot pedestrian conflict),4,"불확실한 환경의 경로 계획에서 '창고 로봇 보행자 충돌' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Socially Acceptable Bipedal R… (Shamsah et al., 2025)",+ Socially Acceptable Bipedal Robot Navigation via Social Zonotope Network… (2025),https://doi.org/10.1109/tase.2024.3519012
PHYSRISK-REF-0042,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),공공 공간 방해·접근성 피해 (Public-space nuisance and accessibility harm),1,"공공장소 로봇은 길을 막거나 장애인의 이동 경로를 방해할 수 있다 (Slattery et al., 2024)",MIT AI Risk Repository,https://airisk.mit.edu/
PHYSRISK-REF-0023,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),공유 자율성 협조 실패 (Shared autonomy coordination failure),1,"사람과 로봇이 조종권을 나눌 때 우선순위가 엇갈리면 위험 동작이 나온다 (Slattery et al., 2024)",NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework
PHYSRISK-REF-0023,I2,Interaction Safety,I3.4,인간 상호작용·안전 프로토콜 실패(Human Interaction & Safety Protocol Failures),공유 자율성 협조 실패 (Shared autonomy coordination failure),2,"협업 제조에서 사람·로봇 행동 감지로 안전·신뢰성을 관리해야 하므로, 공유 자율성 협조 실패는 현장 운용 변수로 나타난다 (A deep learning-enhanced Digital Twin framework for… (2024))",+ A deep learning-enhanced Digital Twin framework for impro… (2024),https://doi.org/10.1016/j.rcim.2023.102608
PHYSBENCH-REF-0096,I2,Interaction Safety,I3.5,지시 오해석(Instruction Misinterpretation),안전 원칙 모호성 (Semantic safety principle ambiguity),1,"추상적 안전 원칙만 있으면 현장에서는 어느 행동을 금지할지 애매해진다 (Robot Constitutions, 2025)",Generating Robot Constitutions and Benchmarks for …,https://arxiv.org/pdf/2503.08663
PHYSBENCH-REF-0033,I2,Interaction Safety,I3.6,멀티 에이전트 협력(Multi-Agent Collaboration),다중 에이전트 안전 제약 위반 (Multi-agent safety constraint violation),1,"여러 에이전트가 각자 안전해 보여도 함께 움직이면 충돌과 역할 충돌이 생긴다 (Safety-Gymnasium, 2023)",Safety-Gymnasium: A Unified Safe Reinforcement Lea…,https://arxiv.org/pdf/2310.12567
PHYSBENCH-REF-0033,I2,Interaction Safety,I3.6,멀티 에이전트 협력(Multi-Agent Collaboration),다중 에이전트 안전 제약 위반 (Multi-agent safety constraint violation),2,"접촉과 힘 감지가 틀리면 사람이나 물체에 피해가 생긴다 (Graph neural network and reinforcement lea…, 2021)",+ Graph neural network and reinforcement lea… (2021),https://doi.org/10.1111/mice.12702
PHYSBENCH-REF-0033,I2,Interaction Safety,I3.6,멀티 에이전트 협력(Multi-Agent Collaboration),다중 에이전트 안전 제약 위반 (Multi-agent safety constraint violation),3,"사람-로봇 차량 상호작용에서 reachability 기반 안전 보증을 다뤄, 다중 에이전트 안전 제약 위반의 궤적·충돌 회피가 계획 단계 이슈가 된다 (On infusing reachability-based safety assurance within planning… (2020))",+ On infusing reachability-based safety assurance within pl… (2020),https://doi.org/10.1177/0278364920950795
PHYSCONN-REF-003,I2,Interaction Safety,I3.6,멀티 에이전트 협력(Multi-Agent Collaboration),네트워크 분리와 군집 비동기화 (Network partition and fleet desynchronization),1,"실시간 동기화가 어긋나면 센서 판단과 실제 움직임의 타이밍이 맞지 않는다 (NIST CPS, 2017)","NIST Framework for Cyber-Physical Systems, Vol.1 (…",https://nvlpubs.nist.gov/nistpubs/SpecialPublications/NIST.SP.1500-201.pdf
PHYSRISK-REF-0039,I2,Interaction Safety,I3.6,멀티 에이전트 협력(Multi-Agent Collaboration),드론 공역 충돌 (Drone airspace conflict),1,"드론이 공역 규칙을 놓치면 다른 드론이나 항공기와 충돌할 수 있다 (Slattery et al., 2024)",Framework for Cyber-Physical Systems,https://www.nist.gov/publications/framework-cyber-physical-systems-volume-1-overview
PHYSRISK-REF-0039,I2,Interaction Safety,I3.6,멀티 에이전트 협력(Multi-Agent Collaboration),드론 공역 충돌 (Drone airspace conflict),2,"공항 내 불법 드론 위협 탐지 합성 벤치마크, 드론 공역 침범 시나리오 (Airport Drone Threat & Safety Dataset, HF)",Airport Drone Threat & Safety Dataset (Simuletic),https://huggingface.co/datasets/Simuletic/Airport_Drone_Threat_And_Safety_Dataset
PHYSRISK-REF-0039,I2,Interaction Safety,I3.6,멀티 에이전트 협력(Multi-Agent Collaboration),드론 공역 충돌 (Drone airspace conflict),3,"LLM 드론 제어 시 위험 명령 수용 여부 평가, 물리 안전 거부 측정 (LLM Physical Safety Benchmark, HF)",LLM Physical Safety Benchmark – Drone Control (Tru…,https://huggingface.co/datasets/TrustSafeAI/llm_physical_safety_benchmark
PHYSRISK-REF-0039,I2,Interaction Safety,I3.6,멀티 에이전트 협력(Multi-Agent Collaboration),드론 공역 충돌 (Drone airspace conflict),4,"피지컬 AI 시스템에서 '드론 공역 충돌' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Hybrid AI-based 4D trajectory… (Xie et al., 2024)",+ Hybrid AI-based 4D trajectory management system for dense low altitude op… (2024),https://doi.org/10.1016/j.ast.2024.109422
PHYSRISK-REF-0036,S2,Societal Safety,S3.1,노동 대체(Labor Displacement),피지컬 자동화 노동 대체 (Embodied automation labor displacement),1,"피지컬 자동화는 사람의 현장 업무를 직접 대체해 고용 충격을 만들 수 있다 (Slattery et al., 2024)",MIT AI Risk Repository,https://airisk.mit.edu/
PHYSRISK-REF-0052,S2,Societal Safety,S3.2,사회경제적 불평등(Socioeconomic Inequality),인구집단별 서비스 격차 (Demographic physical-service disparity),1,"집단별 신체, 언어, 환경 차이를 놓치면 로봇 서비스 품질이 달라진다 (NIST AI RMF, 2023)",NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework
PHYSRISK-REF-0054,S2,Societal Safety,S3.3,권력 집중(Power Concentration),동료 로봇의 감시 노드 전용화 (Co-worker robot as surveillance node),1,"동료 로봇이 업무 보조 장치를 넘어 현장 감시 장치로 바뀔 수 있다 (Algorithmic Management Literature, 2024)",,
PHYSBENCH-REF-0087,S2,Societal Safety,S3.4,편향·차별(Bias & Discrimination),인간-휴머노이드 데이터 편향 (Human-humanoid interaction dataset bias),1,"데이터와 벤치마크가 치우치면 안전 성능이 특정 집단과 상황에만 맞춰진다 (Humanoid Everyday, 2025)",Humanoid Everyday: A Comprehensive Robotic Dataset…,https://arxiv.org/pdf/2510.08807
PHYSBENCH-REF-0093,S2,Societal Safety,S3.4,편향·차별(Bias & Discrimination),휴머노이드 벤치마크 선택 편향 (Humanoid benchmark selection bias),1,"인기 작업 위주 벤치마크는 드문 안전 사고와 지역별 사용자를 놓칠 수 있다 (Awesome Humanoid Robot Learning, 2025)",Awesome Humanoid Robot Learning,https://github.com/YanjieZe/awesome-humanoid-robot-learning
PHYSRISK-REF-0051,S2,Societal Safety,S3.4,편향·차별(Bias & Discrimination),피지컬 행동 편향 실행 (Bias executed as physical behavior),1,"로봇의 편향은 말로 끝나지 않고 서비스 거부나 차별적 이동으로 나타날 수 있다 (Hundt et al., 2022)","Robots Enact Malignant Stereotypes (Hundt et al., …",https://arxiv.org/abs/2207.11569
PHYSBENCH-REF-0037,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),사고 전 위험 완화 공백 (Pre-incident mitigation gap),1,"사고 전에 위험을 낮추는 절차가 없으면 이상 징후가 곧바로 사고로 번진다 (Kojima et al., 2025)",A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf
PHYSBENCH-REF-0037,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),사고 전 위험 완화 공백 (Pre-incident mitigation gap),2,"제도와 표준의 빈틈이 안전 책임과 인증 공백을 만든다 (REPORT ON SAFETY AND LIABILITY IMPLICATION…, 2020)",+ REPORT ON SAFETY AND LIABILITY IMPLICATION… (2020),https://ec.europa.eu/info/publications/commission-report-safety-and-liability-implications-ai-internet-things-and-robotics-0_en
PHYSBENCH-REF-0038,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),사고 후 복구 공백 (Post-incident recovery gap),1,"사고 뒤 원인 분석과 개선이 약하면 같은 위험이 다시 반복된다 (Kojima et al., 2025)",A Comprehensive Survey on Physical Risk Control in…,https://www.ijcai.org/proceedings/2025/1168.pdf
PHYSBENCH-REF-0038,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),사고 후 복구 공백 (Post-incident recovery gap),2,"사후 사고 복구 로그, 인시던트 후 복구 갭 평가 기준 (Robot Failure Recovery Logs, HF)",Robot Failure Recovery Logs (mhmdyvsvf),https://huggingface.co/datasets/mhmdyvsvf/robot-failure-recovery-logs
PHYSBENCH-REF-0094,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),로봇 헌법 커버리지 공백 (Robot constitution coverage gap),1,"로봇 헌법이 현장별 위험을 빠뜨리면 금지해야 할 행동이 규칙 밖에 남는다 (Robot Constitutions, 2025)",Generating Robot Constitutions and Benchmarks for …,https://arxiv.org/pdf/2503.08663
PHYSBENCH-REF-0094,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),로봇 헌법 커버리지 공백 (Robot constitution coverage gap),2,"휴머노이드 비상·안전 명령 JSON 데이터셋, 로봇 안전 원칙 커버리지 평가 (Robot Safety Commands JSON, HF)",Robot Safety Commands JSON (acengnew),https://huggingface.co/datasets/acengnew/robot-safety-json
PHYSBENCH-REF-0108,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),휴머노이드 안전 표준화 공백 (Humanoid safety evidence standardization gap),1,"휴머노이드 안전 증거가 표준화되지 않으면 시험 결과를 서로 비교하기 어렵다 (NIST, 2025)",Fraunhofer IPA Offers New Test Benchmark for Human…,https://www.nist.gov/el/intelligent-systems-division-73500/humanoid-robot-baseline-performance-benchmark
PHYSBENCH-REF-0109,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),개인 돌봄 로봇 준수 기준 공백 (Personal care robot compliance-criteria gap),1,"개인 돌봄 로봇의 준수 기준이 흐리면 같은 위험도 제조사마다 다르게 판단된다 (IEEE Spectrum, 2025)",Domestic Humanoid Robot Safety Standards Are Shift…,https://spectrum.ieee.org/domestic-humanoid-robot-safety-standards
PHYSBENCH-REF-0110,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),가정용 휴머노이드 시험 공백 (Domestic humanoid test-method gap),1,"가정용 휴머노이드 시험 방법이 없으면 실제 집 안 위험을 검증하지 못한다 (IEEE Spectrum, 2025)",Domestic Humanoid Robot Safety Standards Are Shift…,https://spectrum.ieee.org/domestic-humanoid-robot-safety-standards
PHYSBENCH-REF-0113,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),휴머노이드 안전 집행 공백 (Humanoid safety enforcement mechanism gap),1,"규정이 있어도 인증, 감시, 리콜이 약하면 위험한 휴머노이드를 막기 어렵다 (IEEE Spectrum, 2025)",Domestic Humanoid Robot Safety Standards Are Shift…,https://spectrum.ieee.org/domestic-humanoid-robot-safety-standards
PHYSBENCH-REF-0113,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),휴머노이드 안전 집행 공백 (Humanoid safety enforcement mechanism gap),2,"휴머노이드 다중 접촉 계획·제어를 별도 검증 대상으로 다뤄, 휴머노이드 안전 집행 공백의 자세·접촉 한계 문제가 직접 드러난다 (Multi-contact planning and control for humanoid robots (2023))",+ Multi-contact planning and control for humanoid robots: D… (2023),https://doi.org/10.1016/j.robot.2023.104448
PHYSRISK-REF-0032,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),물리적 피해 책임 공백 (Responsibility gap for physical harm),1,"로봇 사고에서 제조사, 운영자, 모델 제공자의 책임이 갈라져 공백이 생긴다 (Slattery et al., 2024)",NIST AI Risk Management Framework,https://www.nist.gov/itl/ai-risk-management-framework
PHYSKR-REF-015,S2,Societal Safety,S3.5,책임·배상 부재(Lack of Accountability & Liability),휴머노이드 특화 인증 공백 (Humanoid-specific certification gap),1,"휴머노이드 안전 기준이 아직 정리되지 않으면 사람 가까이 쓰는 로봇을 일관되게 인증하기 어렵다 (IEEE Spectrum, 2025)",Domestic Humanoid Robot Safety Standards Are Shift…,https://spectrum.ieee.org/domestic-humanoid-robot-safety-standards
