card_badge,card_label,card_definition,reference_index,reference_title_html,reference_title_full,reference_url,reference_year,reference_venue,justification,card_direct_terms,direct_term_hits,direct_terms_hit,card_tags,reference_tags,tag_overlap_count,tag_overlap,ref_title_word_overlap,title_words_hit,suspicious_domain_hit,metadata_source,severity
PHYSBENCH-REF-0048,위험 작업 계획 실패 (Hazardous task planning failure),"embodied LLM 에이전트가 피지컬 위험을 포함한 작업에 대한 계획을 생성하거나 승인하는 실패. (An embodied LLM agent generates or approves a plan for a task that contains physical hazards despite being expected to refuse, revise, or add safety constraints.)",3,Agentic LLM-based robotic systems for real-world applications: a review o… (2025),Agentic LLM-based robotic systems for real-world applications: a review on their agenticness and ethics,https://doi.org/10.3389/frobt.2025.1605405,2025,FRONTIERS IN ROBOTICS AND AI,"피지컬 AI 시스템에서 '위험 작업 계획 실패' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Agentic LLM-based robotic sys… (Raptis et al., 2025)",hazardous;planning,1,planning,llm_jailbreak,ethics;explainability;llm_jailbreak;navigation;uncertainty,1,llm_jailbreak,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0050,암묵적 위험 명령 거부 실패 (Implicit hazard non-rejection),embodied 에이전트가 일반적인 작업 지시에 숨겨진 암묵적 물리 위험을 추론하고 거부하지 못하는 실패. (An embodied agent fails to infer and reject an implicit physical hazard hidden in otherwise ordinary task instructions.),1,SafeAgentBench: A Benchmark for Safe Task Planning…,SafeAgentBench: A Benchmark for Safe Task Planning…,https://arxiv.org/pdf/2412.13178,,,"장기 작업에는 겉으로 정상인 과업 속 안전 요구사항이 들어가 있어, stove off 같은 암묵 위험 완화 조건을 놓치는지 평가한다 (Yin et al., 2025)",implicit;rejection,1,implicit,,,0,,1,planning,,,ok
PHYSBENCH-REF-0050,암묵적 위험 명령 거부 실패 (Implicit hazard non-rejection),embodied 에이전트가 일반적인 작업 지시에 숨겨진 암묵적 물리 위험을 추론하고 거부하지 못하는 실패. (An embodied agent fails to infer and reject an implicit physical hazard hidden in otherwise ordinary task instructions.),2,LLM Physical Safety Benchmark (TrustSafeAI),LLM Physical Safety Benchmark (TrustSafeAI),https://huggingface.co/datasets/TrustSafeAI/llm_physical_safety_benchmark,,,"암묵적 위험 명령(위장 쿼리)에 대한 LLM 반응 평가 기준 (LLM Physical Safety Benchmark, HF)",implicit;rejection,0,,,ethics;llm_jailbreak,0,,0,,,,high
PHYSBENCH-REF-0054,안전-성능 균형 실패 (Safety-performance trade-off failure),조작 정책이 충돌 회피 또는 명시적 안전 제약을 희생하면서 작업 완료율을 향상시키는 실패. (A manipulation policy improves task completion while sacrificing collision avoidance or other explicit safety constraints.),1,VLSA: Vision-Language-Action Models with Plug-and-…,VLSA: Vision-Language-Action Models with Plug-and-…,https://arxiv.org/pdf/2512.11891,,,"작업 성공만 높이면 충돌 회피 같은 안전 조건이 뒤로 밀릴 수 있다 (VLSA, 2025)",performance;trade,0,,collision,,0,,0,,,,high
PHYSBENCH-REF-0054,안전-성능 균형 실패 (Safety-performance trade-off failure),조작 정책이 충돌 회피 또는 명시적 안전 제약을 희생하면서 작업 완료율을 향상시키는 실패. (A manipulation policy improves task completion while sacrificing collision avoidance or other explicit safety constraints.),2,Safe Learning in Robotics: From Learning-Based Control to… (2022),Safe Learning in Robotics: From Learning-Based Control to Safe Reinforcement Learning,https://doi.org/10.1146/annurev-control-042920-020211,2022,ANNUAL REVIEW OF CONTROL ROBOTICS AND AUTONOMOUS SYSTEMS,"로봇 학습 정책에 안전 제약을 넣어야 한다는 점에서, 안전-성능 균형 실패는 학습 기반 제어의 핵심 실패 유형이다 (Safe Learning in Robotics (2022))",performance;trade,1,performance,collision,force;learning;uncertainty,0,,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0054,안전-성능 균형 실패 (Safety-performance trade-off failure),조작 정책이 충돌 회피 또는 명시적 안전 제약을 희생하면서 작업 완료율을 향상시키는 실패. (A manipulation policy improves task completion while sacrificing collision avoidance or other explicit safety constraints.),3,Personalized Assistance in Robotic Rehabilitation: Real-Time Adaptation v… (2025),Personalized Assistance in Robotic Rehabilitation: Real-Time Adaptation via Energy-Based Performance Monitoring,https://doi.org/10.1109/tase.2025.3552446,2025,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,"피지컬 AI 시스템에서 '안전-성능 균형 실패' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Personalized Assistance in Ro… (Pezeshki et al., 2025)",performance;trade,2,performance;trade,collision,collision;force;labor;medical_care;uncertainty,1,collision,1,performance,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0057,구현체 간 행동 공간 불일치 (Cross-embodiment action-space mismatch),다양한 로봇 구현체에 걸쳐 훈련된 정책이 특정 구현체에 비안전하거나 실행 불가능한 행동에 명령을 매핑하는 실패. (A policy trained across different robot embodiments maps commands into actions that are unsafe or infeasible for a specific robot action space.),1,Open X-Embodiment: Robotic Learning Datasets and R…,Open X-Embodiment: Robotic Learning Datasets and R…,https://arxiv.org/pdf/2310.08864,,,"한 로봇의 행동 표현을 다른 로봇에 옮기면 관절과 동작 한계가 맞지 않을 수 있다 (Open X-Embodiment, 2023)",cross;embodiment;mismatch;space,1,embodiment,,,0,,1,embodiment,,,ok
PHYSBENCH-REF-0058,로봇 형태 전이 리스크 (Robot morphology transfer risk),"한 로봇 형태에서 학습된 기술이 다른 형태로 불량하게 전이되어 비안전한 도달·힘·파지·내비게이션을 생성하는 위험. (Skills learned on one robot morphology transfer poorly to another morphology, producing unsafe reach, force, grasp, or navigation behavior.)",1,Open X-Embodiment: Robotic Learning Datasets and R…,Open X-Embodiment: Robotic Learning Datasets and R…,https://arxiv.org/pdf/2310.08864,,,"몸 구조가 다른 로봇에 같은 기술을 옮기면 균형과 접촉 위험이 달라진다 (Open X-Embodiment, 2023)",morphology;transfer,0,,force;navigation,,0,,0,,,,high
PHYSBENCH-REF-0064,인간 시연 전이 모호성 (Human demonstration transfer ambiguity),인간 시연 데이터의 모호성이 로봇으로 하여금 잠재적 안전 제약을 이해하지 못한 채 행동을 재현하게 하는 위험. (Ambiguities in human demonstration data cause a robot to reproduce actions without understanding latent safety constraints or context-specific limits.),1,RH20T: A Comprehensive Robotic Dataset for Learnin…,RH20T: A Comprehensive Robotic Dataset for Learnin…,https://arxiv.org/pdf/2307.00595,,,"사람 시연을 겉동작만 따라 하면 언제 조심해야 하는지 숨은 맥락을 놓친다 (RH20T, 2023)",ambiguity;demonstration;human;transfer,0,,,,0,,0,,,,high
PHYSBENCH-REF-0070,휴머노이드 보상 과적합 위험 (Humanoid reward overfitting risk),휴머노이드 컨트롤러가 벤치마크 보상 또는 모방 목적에 과적합하여 배포 환경 밖에서 외견상 자연스럽지만 비안전한 행동을 생성하는 위험. (A humanoid controller overfits to benchmark rewards or imitation objectives and produces lifelike but unsafe behavior outside the evaluation setting.),1,Self-Imitative Reinforcement Learning for Reproduc…,Self-Imitative Reinforcement Learning for Reproduc…,https://arxiv.org/pdf/2502.17322,,,"휴머노이드가 보상 점수에만 맞추면 안전하지 않은 편법 동작을 배울 수 있다 (Self-Imitative RL, 2025)",overfitting;reward,0,,humanoid,force;learning,0,,0,,,,high
PHYSBENCH-REF-0070,휴머노이드 보상 과적합 위험 (Humanoid reward overfitting risk),휴머노이드 컨트롤러가 벤치마크 보상 또는 모방 목적에 과적합하여 배포 환경 밖에서 외견상 자연스럽지만 비안전한 행동을 생성하는 위험. (A humanoid controller overfits to benchmark rewards or imitation objectives and produces lifelike but unsafe behavior outside the evaluation setting.),2,Sim-to-Real: Learning Agile Locomotion For… (2018),Sim-to-Real: Learning Agile Locomotion For Quadruped Robots,https://doi.org/10.15607/rss.2018.xiv.010,2018,OpenAlex,"시뮬레이션에서 배운 정책이 실제 피지컬 환경에서 흔들릴 수 있음을 보여준다 (Sim-to-Real: Learning Agile Locomotion For…, 2018)",overfitting;reward,1,reward,humanoid,force;humanoid;learning;uncertainty,1,humanoid,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_policy_references_20260623.csv,ok
PHYSBENCH-REF-0071,휴머노이드 행동 재현성 공백 (Humanoid behavior reproducibility gap),"휴머노이드 행동 정책이 시뮬레이션 훈련·평가 환경에서는 안정적으로 보이지만 다른 환경이나 피지컬 세계에서 신뢰성 있게 재현되지 않는 위험. (A humanoid behavior policy appears stable in one simulated training or evaluation setting but cannot be reliably reproduced across seeds, simulators, or deployment contexts.)",1,Self-Imitative Reinforcement Learning for Reproduc…,Self-Imitative Reinforcement Learning for Reproduc…,https://arxiv.org/pdf/2502.17322,,,"같은 휴머노이드 행동이 반복 재현되지 않으면 안전 검증 결과를 믿기 어렵다 (Self-Imitative RL, 2025)",behavior;reproducibility,0,,humanoid,force;learning,0,,0,,,,high
PHYSBENCH-REF-0071,휴머노이드 행동 재현성 공백 (Humanoid behavior reproducibility gap),"휴머노이드 행동 정책이 시뮬레이션 훈련·평가 환경에서는 안정적으로 보이지만 다른 환경이나 피지컬 세계에서 신뢰성 있게 재현되지 않는 위험. (A humanoid behavior policy appears stable in one simulated training or evaluation setting but cannot be reliably reproduced across seeds, simulators, or deployment contexts.)",2,A deep learning-enhanced Digital Twin framework for impro… (2024),A deep learning-enhanced Digital Twin framework for improving safety and reliability in human-robot collaborative manufacturing,https://doi.org/10.1016/j.rcim.2023.102608,2024,ROBOTICS AND COMPUTER-INTEGRATED MANUFACTURING,"사람-로봇 협업을 디지털 트윈과 실제 시스템 양쪽에서 검증하므로, 휴머노이드 행동 재현성 공백은 시뮬레이션-현실 차이에 민감하다 (A deep learning-enhanced Digital Twin framework for… (2024))",behavior;reproducibility,0,,humanoid,collision;cps;ethics;labor,0,,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,high
PHYSBENCH-REF-0076,인간 모방 분포 이동 (Human-mimicking distribution shift),"인간-장면 상호작용을 모방하도록 훈련된 휴머노이드가 물체 형상·장면 배치·상호작용 맥락이 달라질 때 실패하는 위험. (A humanoid trained to mimic human-scene interaction fails when object geometry, scene layout, or interaction context differs from the demonstrations.)",1,Mimicking-Bench: A Benchmark for Generalizable Hum…,Mimicking-Bench: A Benchmark for Generalizable Hum…,https://arxiv.org/pdf/2412.17730,,,"훈련 때와 다른 피지컬 환경에 배포되면 로봇이 익숙한 규칙처럼 잘못 행동할 수 있다 (Mimicking-Bench, 2024)",distribution;human;mimicking;shift,1,mimicking,humanoid;uncertainty,,0,,1,mimicking,,,ok
PHYSBENCH-REF-0076,인간 모방 분포 이동 (Human-mimicking distribution shift),"인간-장면 상호작용을 모방하도록 훈련된 휴머노이드가 물체 형상·장면 배치·상호작용 맥락이 달라질 때 실패하는 위험. (A humanoid trained to mimic human-scene interaction fails when object geometry, scene layout, or interaction context differs from the demonstrations.)",2,Toward Reliable Imitation Learning With Limited Expert Demonstrations via… (2026),Toward Reliable Imitation Learning With Limited Expert Demonstrations via Search-Based Inverse Dynamic Learning,https://doi.org/10.1109/tase.2026.3668970,2026,IEEE TRANSACTIONS ON AUTOMATION SCIENCE AND ENGINEERING,"피지컬 AI 시스템에서 '인간 모방 분포 이동' 문제가 실제 안전 문제로 이어질 수 있음을 다룬다; Toward Reliable Imitation Lea… (Lin et al., 2026)",distribution;human;mimicking;shift,3,distribution;human;shift,humanoid;uncertainty,humanoid;labor;learning;uncertainty,2,humanoid;uncertainty,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
PHYSBENCH-REF-0077,모션 리타겟팅 안전 실패 (Motion-retargeting safety failure),"인간 동작이 로봇의 피지컬 한계·접촉 제약·안전 요건을 위반하는 방식으로 휴머노이드 몸체에 리타겟팅되는 실패. (Human motion is retargeted to a humanoid body in a way that violates the robot's physical limits, contact constraints, or safe posture requirements.)",1,Mimicking-Bench: A Benchmark for Generalizable Hum…,Mimicking-Bench: A Benchmark for Generalizable Hum…,https://arxiv.org/pdf/2412.17730,,,"사람 움직임을 로봇 관절로 옮기는 과정에서 한계 자세나 충돌이 생길 수 있다 (Mimicking-Bench, 2024)",motion;retargeting,0,,collision;humanoid,,0,,0,,,,high
PHYSBENCH-REF-0077,모션 리타겟팅 안전 실패 (Motion-retargeting safety failure),"인간 동작이 로봇의 피지컬 한계·접촉 제약·안전 요건을 위반하는 방식으로 휴머노이드 몸체에 리타겟팅되는 실패. (Human motion is retargeted to a humanoid body in a way that violates the robot's physical limits, contact constraints, or safe posture requirements.)",2,Multi-contact planning and control for humanoid robots: D… (2023),Multi-contact planning and control for humanoid robots: Design and validation of a complete framework,https://doi.org/10.1016/j.robot.2023.104448,2023,ROBOTICS AND AUTONOMOUS SYSTEMS,"휴머노이드 다중 접촉 계획·제어를 별도 검증 대상으로 다뤄, 모션 리타겟팅 안전 실패의 자세·접촉 한계 문제가 직접 드러난다 (Multi-contact planning and control for humanoid robots (2023))",motion;retargeting,1,motion,collision;humanoid,collision;humanoid;uncertainty,2,collision;humanoid,0,,,/Users/deep1003/data3/webofscience_ai_global_export/bibtex/physical_ai_risk_cards_20260623/physical_ai_academic_references_20260623.csv,ok
